season,game_id,team_id,opponent_id,round,venue,result,GF,GA,xG,xGA,Poss,captain_id,Formation,Opp Formation
2021,240,18708,19607,25,Home,W,1,0,1.2,0.9,64,194,4-2-3-1,3-5-2
2021,189,18708,19467,26,Away,D,0,0,1.4,0.1,60,194,4-2-3-1,4-2-3-1
2021,241,18708,18741,33,Home,L,0,1,0.7,1.6,60,194,4-4-2,4-2-3-1
2021,242,18708,1130849,27,Away,W,1,0,1.3,0.9,37,194,4-4-2,4-3-3
2021,243,18708,50602,28,Home,L,0,3,0.3,2.2,46,194,4-3-3,3-4-3
2021,244,18708,1128631,29,Home,L,1,2,1.6,1.3,51,194,4-2-3-1,4-1-4-1
2021,65,18708,18711,30,Away,L,1,3,1.0,1.5,47,194,4-2-3-1,4-2-3-1
2021,245,18708,19500,31,Home,L,0,1,0.9,0.5,50,194,3-4-3,4-2-3-1
2021,32,18708,9617,32,Away,D,1,1,0.9,2.7,31,194,4-4-2,4-2-3-1
2021,168,18708,9616,34,Away,L,0,2,0.3,1.7,51,194,4-2-3-1,3-5-2
2021,137,18708,19458,35,Home,L,0,2,1.0,1.5,68,194,4-2-3-1,4-4-2
2021,246,18708,18732,36,Away,L,1,3,0.8,1.6,53,194,3-4-3,4-4-2
2021,247,18708,18656,37,Away,D,1,1,0.9,0.9,43,206,3-4-3,4-2-3-1
2021,248,18708,18716,38,Home,L,0,2,1.0,1.3,64,206,3-4-3,5-3-2
2021,249,1128631,1130849,01,Away,L,3,4,0.3,2.7,51,222,4-1-4-1,4-3-3
2021,225,1128631,18708,02,Home,W,4,3,1.4,1.7,51,221,4-1-4-1,4-2-3-1
2021,250,1128631,19607,03,Away,W,1,0,1.2,1.4,64,221,3-1-4-2,3-5-2
2021,251,1128631,50602,04,Home,D,1,1,2.4,1.2,51,221,4-1-4-1,4-3-3
2021,252,1128631,19500,05,Home,L,0,1,1.0,0.4,66,222,4-1-4-1,3-5-2
2021,43,1128631,18711,06,Away,W,3,0,2.7,1.4,59,222,4-4-1-1,4-2-3-1
2021,253,1128631,19481,07,Home,L,1,4,2.1,2.9,67,221,4-1-4-1,3-4-3
2021,176,1128631,19467,08,Away,L,1,4,0.8,0.9,64,221,3-3-3-1,4-4-2
2021,9,1128631,9617,09,Home,D,0,0,1.8,0.9,66,221,4-1-4-1,4-2-3-1
2021,206,1128631,5794,10,Away,W,1,0,2.9,1.2,59,221,4-4-1-1,3-4-3
2021,149,1128631,9616,11,Away,L,1,3,0.8,4.1,54,221,4-4-1-1,4-3-3
2021,254,1128631,18747,12,Home,L,1,2,1.6,1.3,63,221,4-1-4-1,4-2-3-1
2021,255,1128631,18716,13,Home,W,5,2,2.7,1.5,68,221,4-1-4-1,4-4-2
2021,256,1128631,18656,14,Away,L,2,6,1.8,3.6,59,221,4-1-4-1,4-2-3-1
2021,119,1128631,19458,15,Home,W,1,0,1.9,1.5,51,222,3-3-3-1,4-4-2
2021,257,1128631,18744,16,Away,W,5,0,1.2,0.5,75,222,4-1-4-1,4-1-4-1
2021,258,1128631,18741,17,Away,L,0,3,1.1,2.6,63,222,4-1-4-1,4-2-3-1
2021,91,1128631,19453,19,Home,L,0,1,0.3,1.4,66,221,4-1-4-1,3-4-3
2021,259,1128631,18716,20,Away,W,2,1,0.7,1.4,58,221,4-1-4-1,4-4-1-1
2021,260,1128631,19481,21,Away,W,3,1,2.1,1.8,49,221,4-1-4-1,4-2-3-1
2021,213,1128631,5794,22,Home,L,1,2,1.3,1.6,63,221,4-1-4-1,4-2-3-1
2021,188,1128631,19467,23,Home,W,2,0,1.9,0.4,67,221,4-1-4-1,4-4-2
2021,24,1128631,9617,24,Away,L,2,4,0.9,2.3,54,221,4-1-4-1,4-2-3-1
2021,261,1128631,19500,25,Away,L,0,1,1.7,0.6,58,221,4-4-1-1,3-4-3
2021,262,1128631,18732,18,Home,W,3,0,1.3,0.9,46,221,3-3-3-1,4-4-2
2021,60,1128631,18711,26,Home,L,0,1,0.9,0.7,69,221,4-1-4-1,4-3-3
2021,263,1128631,18747,27,Away,L,0,2,1.4,1.8,65,221,4-1-4-1,4-2-3-1
2021,164,1128631,9616,28,Home,D,0,0,0.4,1.0,38,222,4-1-4-1,4-2-3-1
2021,244,1128631,18708,29,Away,W,2,1,1.3,1.6,49,222,4-1-4-1,4-2-3-1
2021,264,1128631,19607,30,Home,W,2,1,2.4,1.1,54,221,4-1-4-1,3-5-2
2021,265,1128631,50602,31,Away,W,2,1,0.1,2.1,29,221,4-1-4-1,4-3-3
2021,266,1128631,1130849,32,Home,D,1,1,2.3,1.4,61,222,4-1-4-1,4-3-3
2021,267,1128631,18656,33,Home,D,0,0,0.3,1.2,44,222,4-1-4-1,4-2-3-1
2021,105,1128631,19453,34,Away,L,0,2,0.6,2.3,58,222,4-1-4-1,3-4-1-2
2021,268,1128631,18741,35,Home,W,3,1,2.5,0.9,53,222,4-1-4-1,4-2-3-1
2021,138,1128631,19458,36,Away,W,4,0,1.5,1.3,52,222,3-3-3-1,4-4-2
2021,269,1128631,18732,37,Away,W,2,0,1.7,1.6,49,221,3-3-3-1,4-4-2
2021,270,1128631,18744,38,Home,W,3,1,2.3,1.0,64,221,3-4-3,5-3-2
2021,271,19481,18744,01,Away,W,3,0,2.8,0.4,64,246,4-1-4-1,5-4-1
2021,109,19481,19458,02,Home,W,4,2,1.2,1.4,67,246,4-1-4-1,4-4-2
2021,272,19481,50602,03,Away,W,5,2,2.9,0.9,28,246,5-4-1,4-2-3-1
2021,273,19481,18747,04,Home,L,0,3,0.6,2.0,69,246,3-4-3,5-4-1
2021,42,19481,18711,05,Home,L,0,1,0.6,0.7,50,246,4-1-4-1,4-2-3-1
2021,6,19481,9617,06,Away,W,1,0,0.7,0.7,44,246,3-4-3,3-4-3
2021,253,19481,1128631,07,Away,W,4,1,2.9,2.1,33,246,3-4-3,4-1-4-1
2021,274,19481,19500,08,Home,W,1,0,2.0,0.8,49,246,3-4-3,3-4-3
2021,275,19481,1130849,09,Away,L,0,3,1.6,3.1,44,246,3-4-3,4-3-3
2021,230,19481,18708,10,Home,L,1,2,1.2,2.2,68,246,3-4-3,5-4-1
2021,276,19481,19607,11,Away,W,2,1,1.4,0.2,69,246,3-4-3,5-3-2
2021,85,19481,19453,12,Home,W,3,0,1.5,0.9,54,246,3-4-3,4-2-3-1
2021,207,19481,5794,13,Home,L,0,2,0.8,1.4,61,246,4-2-3-1,4-3-3
2021,277,19481,18741,14,Away,W,2,0,1.7,0.7,44,246,4-2-3-1,4-2-3-1
2021,278,19481,18656,15,Home,D,2,2,0.9,1.7,54,246,4-2-3-1,4-2-3-1
2021,182,19481,19467,16,Away,D,1,1,1.9,0.5,66,246,4-2-3-1,4-4-2
2021,279,19481,18716,17,Away,W,2,1,0.6,0.5,56,246,4-2-3-1,5-4-1
2021,280,19481,18732,19,Home,W,2,0,2.2,0.6,47,246,4-2-3-1,4-4-2
2021,155,19481,9616,18,Home,W,2,0,1.4,0.7,36,246,4-1-4-1,4-2-3-1
2021,211,19481,5794,20,Away,D,1,1,1.2,0.5,65,246,4-2-3-1,4-4-2
2021,260,19481,1128631,21,Home,L,1,3,1.8,2.1,51,246,4-2-3-1,4-1-4-1
2021,238,19481,18708,22,Away,W,2,0,1.4,0.6,43,246,4-2-3-1,3-4-3
2021,281,19481,19500,23,Away,D,0,0,0.8,1.1,56,246,4-2-3-1,3-4-3
2021,282,19481,1130849,24,Home,W,3,1,1.9,1.7,38,246,4-2-3-1,4-3-3
2021,59,19481,18711,25,Away,W,2,1,1.1,1.4,49,246,4-2-3-1,4-2-3-1
2021,26,19481,9617,26,Home,L,1,3,0.4,2.3,44,246,4-4-2,4-2-3-1
2021,130,19481,19458,29,Away,D,1,1,1.2,1.8,61,246,3-1-4-2,4-4-2
2021,98,19481,19453,27,Away,W,2,1,0.9,0.8,63,246,3-1-4-2,4-4-2
2021,283,19481,19607,28,Home,W,5,0,4.0,0.1,71,246,3-4-1-2,3-5-2
2021,284,19481,50602,30,Home,L,0,2,0.3,1.4,44,246,3-5-2,4-2-3-1
2021,285,19481,18747,31,Away,L,2,3,0.9,0.8,63,246,3-5-2,3-4-1-2
2021,286,19481,18744,32,Home,W,3,0,2.1,0.5,72,246,3-4-1-2,4-4-1-1
2021,194,19481,19467,33,Home,W,2,1,1.5,0.7,66,246,3-4-1-2,4-3-3
2021,287,19481,18732,34,Away,D,1,1,1.9,0.9,70,246,3-4-1-2,4-4-2
2021,288,19481,18716,35,Home,L,2,4,2.2,2.7,68,246,3-4-1-2,5-3-2
2021,289,19481,18656,36,Away,W,2,1,0.9,0.2,47,246,4-4-2,4-2-3-1
2021,170,19481,9616,37,Away,L,1,2,0.8,3.1,42,246,3-4-3,3-4-3
2021,290,19481,18741,38,Home,L,2,4,1.9,1.5,47,246,4-4-2,4-2-3-1
2021,249,1130849,1128631,01,Home,W,4,3,2.7,0.3,49,272,4-3-3,4-1-4-1
2021,141,1130849,9616,02,Away,W,2,0,2.1,0.9,61,272,4-3-3,4-3-3
2021,3,1130849,9617,03,Home,W,3,1,2.7,1.3,66,286,4-3-3,3-4-3
2021,41,1130849,18711,04,Away,L,2,7,1.8,2.7,69,286,4-3-3,4-2-3-1
2021,201,1130849,5794,05,Away,D,2,2,2.6,1.2,58,272,4-3-3,4-3-3
2021,291,1130849,19607,06,Home,W,2,1,2.3,1.6,62,272,4-2-3-1,3-5-2
2021,292,1130849,18747,07,Home,W,2,1,1.7,0.3,72,272,4-3-3,5-4-1
2021,293,1130849,50602,08,Away,D,1,1,1.2,1.4,46,272,4-2-3-1,4-2-3-1
2021,275,1130849,19481,09,Home,W,3,0,3.1,1.6,56,270,4-3-3,3-4-3
2021,83,1130849,19453,10,Away,D,1,1,0.2,2.3,60,270,4-3-3,3-4-1-2
2021,294,1130849,19500,11,Home,W,4,0,1.2,0.4,60,272,4-3-3,4-3-3
2021,232,1130849,18708,12,Away,D,1,1,1.8,1.5,74,272,4-3-3,3-4-3
2021,295,1130849,18741,13,Home,W,2,1,1.0,1.1,75,272,4-3-3,4-4-2
2021,181,1130849,19467,14,Away,W,7,0,2.5,0.3,64,272,4-3-3,4-4-2
2021,296,1130849,18744,15,Home,D,1,1,1.5,0.6,77,272,4-3-3,4-5-1
2021,297,1130849,18716,16,Away,D,0,0,1.4,0.5,72,272,4-3-3,5-4-1
2021,298,1130849,18732,17,Away,L,0,1,1.5,0.4,66,272,4-3-3,4-4-2
2021,299,1130849,18656,19,Home,D,0,0,1.2,1.1,65,272,4-3-3,4-2-3-1
2021,123,1130849,19458,18,Home,L,0,1,1.6,1.1,72,269,4-3-3,4-4-2
2021,300,1130849,18741,20,Away,W,3,1,2.5,0.1,50,272,4-3-3,3-4-3
2021,301,1130849,18747,21,Away,W,3,1,2.0,0.8,67,272,4-3-1-2,4-2-3-1
2021,94,1130849,19453,22,Home,L,0,1,1.0,1.3,63,272,4-3-3,3-5-2
2021,302,1130849,50602,23,Home,L,1,4,1.2,3.5,56,272,4-3-3,4-3-3
2021,282,1130849,19481,24,Away,L,1,3,1.7,1.9,62,272,4-3-3,4-2-3-1
2021,217,1130849,5794,25,Home,L,0,2,1.4,1.6,71,272,4-3-3,5-3-2
2021,303,1130849,19607,26,Away,W,2,0,2.7,0.7,60,269,4-3-3,3-5-2
2021,162,1130849,9616,29,Home,L,0,1,0.3,1.0,54,269,4-3-3,3-4-3
2021,242,1130849,18708,27,Home,L,0,1,0.9,1.3,63,270,4-3-3,4-4-2
2021,304,1130849,19500,28,Away,W,1,0,0.9,1.1,47,269,4-3-3,3-4-1-2
2021,30,1130849,9617,30,Away,W,3,0,2.4,0.1,64,270,4-3-3,4-2-3-1
2021,66,1130849,18711,31,Home,W,2,1,2.3,0.5,65,270,4-3-3,4-3-3
2021,266,1130849,1128631,32,Away,D,1,1,1.4,2.3,39,270,4-3-3,4-1-4-1
2021,305,1130849,18716,33,Home,D,1,1,2.4,1.0,68,269,4-4-2,5-3-2
2021,306,1130849,18732,35,Home,W,2,0,1.7,1.1,54,269,4-3-3,4-4-2
2021,307,1130849,18656,34,Away,W,4,2,2.7,1.9,47,269,4-3-3,4-2-3-1
2021,308,1130849,18744,36,Away,W,2,1,1.9,1.0,76,281,4-3-3,4-4-1-1
2021,139,1130849,19458,37,Away,W,3,0,2.6,0.8,59,269,4-3-3,4-4-1-1
2021,198,1130849,19467,38,Home,W,2,0,1.6,0.6,69,269,4-3-3,4-3-3
2021,309,50602,19500,02,Away,W,3,1,1.9,0.6,65,293,4-2-3-1,5-3-2
2021,272,50602,19481,03,Home,L,2,5,0.9,2.9,72,293,4-2-3-1,5-4-1
2021,251,50602,1128631,04,Away,D,1,1,1.2,2.4,49,298,4-3-3,4-1-4-1
2021,5,50602,9617,05,Home,W,1,0,1.3,0.9,58,304,3-1-4-2,4-3-3
2021,310,50602,18747,06,Away,D,1,1,1.0,0.3,69,304,4-3-3,5-4-1
2021,311,50602,19607,07,Away,W,1,0,1.6,0.5,65,298,4-3-3,5-3-2
2021,293,50602,1130849,08,Home,D,1,1,1.4,1.2,54,298,4-2-3-1,4-2-3-1
2021,312,50602,18741,09,Away,L,0,2,1.4,0.7,66,298,4-3-3,4-2-3-1
2021,116,50602,19458,10,Home,W,5,0,1.7,0.5,68,298,4-2-3-1,4-4-1-1
2021,231,50602,18708,11,Home,W,2,0,2.9,0.3,69,298,4-2-3-1,3-4-1-2
2021,313,50602,18656,12,Away,D,0,0,1.3,0.6,54,293,4-2-3-1,4-2-3-1
2021,314,50602,18744,13,Home,D,1,1,2.2,0.4,77,298,4-2-3-1,4-1-4-1
2021,315,50602,18732,14,Away,W,1,0,0.9,0.7,52,298,4-2-3-1,4-4-2
2021,316,50602,18716,15,Home,W,2,0,3.0,0.3,74,298,3-4-3◆,5-4-1
2021,153,50602,9616,17,Away,W,3,1,2.7,0.8,46,298,4-3-3,4-3-3
2021,90,50602,19453,18,Home,W,1,0,2.0,0.2,65,298,4-3-3,4-1-2-1-2
2021,184,50602,19467,19,Home,W,4,0,0.7,0.1,71,293,4-3-3,4-1-4-1
2021,53,50602,18711,01,Home,W,2,0,3.4,0.6,69,298,4-3-3,4-2-3-1
2021,317,50602,18744,20,Away,W,5,0,1.8,0.5,77,304,4-3-3,4-4-1-1
2021,318,50602,19607,21,Home,W,1,0,1.5,0.2,75,293,4-3-3,5-3-2
2021,125,50602,19458,22,Away,W,2,0,2.0,0.1,74,304,4-3-3,4-4-2
2021,302,50602,1130849,23,Away,W,4,1,3.5,1.2,44,304,4-3-3,4-3-3
2021,319,50602,18741,24,Home,W,3,0,2.2,0.3,60,304,4-3-3,4-2-3-1
2021,216,50602,5794,16,Away,W,3,1,1.0,1.0,71,304,4-3-3,4-4-1-1
2021,25,50602,9617,25,Away,W,1,0,1.8,0.3,55,293,4-3-3,4-2-3-1
2021,320,50602,18747,26,Home,W,2,1,0.5,1.5,63,293,4-3-3,3-4-3
2021,321,50602,19500,29,Home,W,4,1,3.3,0.3,72,298,4-3-3,3-4-3
2021,322,50602,18656,27,Home,L,0,2,1.3,1.7,66,298,4-2-3-1,4-2-3-1
2021,323,50602,18732,33,Home,W,5,2,2.6,1.6,58,293,4-3-3,4-4-2
2021,243,50602,18708,28,Away,W,3,0,2.2,0.3,54,309,3-4-3,4-3-3
2021,284,50602,19481,30,Away,W,2,0,1.4,0.3,56,293,4-2-3-1,3-5-2
2021,265,50602,1128631,31,Home,L,1,2,2.1,0.1,71,293,4-3-3,4-1-4-1
2021,67,50602,18711,32,Away,W,2,1,1.2,0.7,72,311,4-3-3,4-1-4-1
2021,195,50602,19467,34,Away,W,2,0,1.7,0.9,68,293,4-4-1-1,4-3-3
2021,169,50602,9616,35,Home,L,1,2,1.8,0.7,48,304,3-1-4-2,3-4-3
2021,324,50602,18716,36,Away,W,4,3,1.5,2.2,82,304,4-3-3,5-3-2
2021,108,50602,19453,37,Away,L,2,3,0.9,1.1,37,311,4-3-3,3-5-2
2021,224,50602,5794,38,Home,W,5,0,2.5,1.1,67,293,4-3-3,4-3-1-2
2021,172,18656,19467,02,Home,L,1,3,1.2,1.6,75,328,4-2-3-1,4-4-2
2021,77,18656,19453,03,Away,W,3,2,1.5,2.5,47,328,4-2-3-1,3-4-3
2021,325,18656,18741,04,Home,L,1,6,0.9,3.4,39,328,4-2-3-1,4-3-3
2021,326,18656,18716,05,Away,W,4,1,2.3,0.9,63,328,4-2-3-1,4-1-4-1
2021,145,18656,9616,06,Home,D,0,0,0.6,0.2,51,328,4-2-3-1,3-4-3
2021,7,18656,9617,07,Home,L,0,1,0.4,1.0,54,328,4-1-2-1-2◆,3-4-3
2021,204,18656,5794,08,Away,W,3,1,1.5,0.4,45,328,4-2-3-1,4-3-3
2021,327,18656,18744,09,Home,W,1,0,2.4,0.6,63,328,4-2-3-1,5-4-1
2021,328,18656,18732,10,Away,W,3,2,2.1,0.5,50,328,4-3-1-2,4-4-2
2021,329,18656,18747,11,Away,W,3,1,1.7,2.0,60,328,4-2-3-1,3-4-3
2021,313,18656,50602,12,Home,D,0,0,0.6,1.3,46,328,4-2-3-1,4-2-3-1
2021,330,18656,19607,13,Away,W,3,2,1.9,1.5,60,328,4-2-3-1,5-3-2
2021,256,18656,1128631,14,Home,W,6,2,3.6,1.8,41,328,4-2-3-1,4-1-4-1
2021,278,18656,19481,15,Away,D,2,2,1.7,0.9,46,328,4-2-3-1,4-2-3-1
2021,331,18656,19500,16,Home,W,1,0,1.5,0.5,58,328,4-2-3-1,3-4-1-2
2021,52,18656,18711,17,Home,W,2,1,2.1,1.4,48,328,4-2-3-1,4-2-3-1
2021,121,18656,19458,01,Away,W,1,0,1.2,0.9,62,328,4-2-3-1,4-4-2
2021,299,18656,1130849,19,Away,D,0,0,1.1,1.2,35,328,4-2-3-1,4-3-3
2021,236,18656,18708,18,Away,W,2,1,1.7,0.9,62,328,4-2-3-1,3-4-3
2021,332,18656,19607,20,Home,L,1,2,1.1,1.0,75,328,4-2-3-1,3-5-2
2021,21,18656,9617,21,Away,D,0,0,1.6,0.9,57,328,4-2-3-1,4-2-3-1
2021,333,18656,18732,22,Home,W,9,0,4.7,0.5,74,328,4-2-3-1,4-4-2
2021,214,18656,5794,23,Home,D,3,3,1.8,1.5,61,328,4-2-3-1,4-3-1-2
2021,334,18656,18744,24,Away,D,1,1,0.5,1.0,73,328,4-2-3-1,4-1-4-1
2021,335,18656,18716,25,Home,W,3,1,1.7,0.4,71,328,4-2-3-1,4-3-1-2
2021,161,18656,9616,26,Away,D,0,0,0.4,1.1,43,328,4-2-3-1,3-4-3
2021,190,18656,19467,29,Away,D,0,0,0.9,0.9,63,328,4-2-3-1,4-4-2
2021,322,18656,50602,27,Away,W,2,0,1.7,1.3,34,328,4-2-3-1,4-2-3-1
2021,336,18656,18747,28,Home,W,1,0,1.5,0.6,61,328,4-2-3-1,3-1-4-2
2021,101,18656,19453,30,Home,W,2,1,1.5,1.2,57,328,4-2-3-1,3-4-1-2
2021,337,18656,18741,31,Away,W,3,1,2.1,0.9,53,328,4-2-3-1,4-3-3
2021,134,18656,19458,32,Home,W,3,1,2.5,0.9,69,328,4-2-3-1,4-4-1-1
2021,267,18656,1128631,33,Away,D,0,0,1.2,0.3,56,328,4-2-3-1,4-1-4-1
2021,70,18656,18711,35,Away,W,3,1,1.7,0.5,59,328,4-2-3-1,4-2-3-1
2021,289,18656,19481,36,Home,L,1,2,0.2,0.9,53,333,4-2-3-1,4-4-2
2021,307,18656,1130849,34,Home,L,2,4,1.9,2.7,53,319,4-2-3-1,4-3-3
2021,247,18656,18708,37,Home,D,1,1,0.9,0.9,57,319,4-2-3-1,3-4-3
2021,338,18656,19500,38,Away,W,2,1,2.0,0.9,43,333,4-2-3-1,3-5-2
2021,339,18716,18747,01,Away,W,2,0,1.6,1.0,42,353,4-4-2,4-2-3-1
2021,76,18716,19453,02,Home,L,0,3,0.5,1.8,47,353,4-4-2,3-4-3
2021,340,18716,18741,03,Away,D,1,1,1.0,2.9,34,353,5-4-1,4-2-3-1
2021,111,18716,19458,04,Home,W,3,1,1.8,0.4,48,358,4-4-2,4-4-2
2021,326,18716,18656,05,Home,L,1,4,0.9,2.3,37,353,4-1-4-1,4-2-3-1
2021,341,18716,19500,06,Away,D,1,1,0.3,0.7,37,353,5-3-2,3-4-3
2021,203,18716,5794,07,Home,W,2,1,2.9,1.5,39,353,5-3-2,4-3-2-1
2021,342,18716,18732,08,Away,L,0,2,0.3,0.7,39,353,5-3-2,4-4-2
2021,147,18716,9616,09,Home,L,0,2,0.3,1.5,30,353,5-4-1,4-3-3
2021,177,18716,19467,10,Away,W,2,0,1.3,0.6,43,358,4-4-2,4-4-2
2021,343,18716,18744,12,Home,W,2,1,0.8,0.6,46,358,4-4-2,3-5-2
2021,255,18716,1128631,13,Away,L,2,5,1.5,2.7,32,350,4-4-2,4-1-4-1
2021,233,18716,18708,14,Home,D,1,1,1.4,1.0,49,358,4-4-2,3-4-3
2021,316,18716,50602,15,Away,L,0,2,0.3,3.0,26,350,5-4-1,3-4-3
2021,297,18716,1130849,16,Home,D,0,0,0.5,1.4,28,350,5-4-1,4-3-3
2021,279,18716,19481,17,Home,L,1,2,0.5,0.6,44,350,5-4-1,4-2-3-1
2021,344,18716,19607,18,Away,L,0,1,0.6,2.1,35,350,5-4-1,3-5-2
2021,19,18716,9617,19,Away,L,0,3,0.2,2.4,34,353,4-4-2,4-2-3-1
2021,54,18716,18711,11,Away,L,0,2,0.5,2.3,42,353,5-3-2,4-2-3-1
2021,259,18716,1128631,20,Home,L,1,2,1.4,0.7,42,353,4-4-1-1,4-1-4-1
2021,212,18716,5794,21,Away,W,2,0,1.7,0.8,40,353,4-3-1-2,4-2-3-1
2021,187,18716,19467,22,Home,L,1,2,1.9,0.7,61,358,4-3-1-2,4-4-2
2021,345,18716,18732,23,Home,W,3,2,0.7,1.3,27,358,4-3-1-2,4-4-2
2021,159,18716,9616,24,Away,L,0,2,0.6,2.2,36,353,4-3-3,3-4-3
2021,335,18716,18656,25,Away,L,1,3,0.4,1.7,29,353,4-3-1-2,4-2-3-1
2021,346,18716,19500,26,Home,D,1,1,1.7,1.1,48,353,4-3-3,3-4-3
2021,347,18716,18744,27,Away,D,0,0,0.5,2.0,47,353,4-3-1-2,4-1-4-1
2021,63,18716,18711,28,Home,D,1,1,1.5,0.9,49,353,4-3-3,4-3-3
2021,100,18716,19453,29,Away,L,0,3,0.1,0.9,35,353,4-3-3,3-4-1-2
2021,348,18716,18741,30,Home,D,2,2,3.4,2.7,42,353,5-3-2,4-4-2
2021,133,18716,19458,31,Away,W,2,1,1.2,2.0,44,358,5-3-2,4-4-2
2021,349,18716,18747,32,Home,W,3,2,2.2,1.9,34,358,5-3-2,3-4-1-2
2021,305,18716,1130849,33,Away,D,1,1,1.0,2.4,32,358,5-3-2,4-4-2
2021,34,18716,9617,34,Home,L,0,2,0.3,2.0,39,358,5-3-2,4-2-3-1
2021,288,18716,19481,35,Away,W,4,2,2.7,2.2,32,358,5-3-2,3-4-1-2
2021,324,18716,50602,36,Home,L,3,4,2.2,1.5,18,358,5-3-2,4-3-3
2021,350,18716,19607,37,Home,W,1,0,1.6,0.9,51,358,5-3-2,3-4-3
2021,248,18716,18708,38,Away,W,2,0,1.3,1.0,36,358,5-3-2,3-4-3
2021,351,19607,19500,01,Home,L,0,2,1.0,1.4,55,370,3-5-2,3-4-3
2021,39,19607,18711,02,Away,L,0,1,0.9,1.0,29,382,3-5-2,4-3-3
2021,250,19607,1128631,03,Home,L,0,1,1.4,1.2,36,373,3-5-2,3-1-4-2
2021,4,19607,9617,04,Away,L,1,2,0.2,0.6,36,382,3-5-2,4-3-3
2021,227,19607,18708,05,Home,D,1,1,1.7,1.5,42,382,3-5-2,3-4-3
2021,291,19607,1130849,06,Away,L,1,2,1.6,2.3,38,382,3-5-2,4-2-3-1
2021,311,19607,50602,07,Home,L,0,1,0.5,1.6,35,382,5-3-2,4-3-3
2021,146,19607,9616,08,Away,L,1,4,0.4,2.2,31,382,3-5-2,4-3-3
2021,352,19607,18747,09,Home,L,0,1,0.9,2.1,51,382,3-5-2,3-4-3
2021,353,19607,18744,10,Away,L,0,1,2.9,1.2,51,382,3-5-2,3-4-1-2
2021,276,19607,19481,11,Home,L,1,2,0.2,1.4,31,382,5-3-2,3-4-3
2021,354,19607,18732,12,Away,L,0,3,0.3,2.0,33,370,5-3-2,4-4-2
2021,330,19607,18656,13,Home,L,2,3,1.5,1.9,40,382,5-3-2,4-2-3-1
2021,87,19607,19453,14,Away,D,1,1,0.5,2.8,27,382,5-3-2,3-4-3
2021,208,19607,5794,15,Home,L,0,1,1.4,0.7,44,382,3-4-3,4-2-3-1
2021,120,19607,19458,16,Away,L,0,1,0.7,1.0,63,382,3-4-3,4-4-2
2021,183,19607,19467,17,Away,L,0,2,0.4,0.6,56,382,3-5-2,4-4-2
2021,344,19607,18716,18,Home,W,1,0,2.1,0.6,65,382,3-5-2,5-4-1
2021,355,19607,18741,19,Home,L,1,3,0.9,1.0,43,382,3-5-2,3-4-3
2021,332,19607,18656,20,Away,W,2,1,1.0,1.1,25,370,3-5-2,4-2-3-1
2021,318,19607,50602,21,Away,L,0,1,0.2,1.5,25,382,5-3-2,4-3-3
2021,356,19607,18744,22,Home,W,2,1,1.3,1.6,68,370,3-5-2,4-4-1-1
2021,158,19607,9616,23,Home,L,1,2,0.6,1.6,32,382,3-5-2,3-4-3
2021,357,19607,18747,24,Away,L,0,3,0.7,1.9,54,370,3-5-2,3-4-3
2021,240,19607,18708,25,Away,L,0,1,0.9,1.2,36,370,3-5-2,4-2-3-1
2021,303,19607,1130849,26,Home,L,0,2,0.7,2.7,40,373,3-5-2,4-3-3
2021,61,19607,18711,29,Home,W,1,0,0.9,2.3,28,373,3-5-2,4-3-3
2021,358,19607,18732,27,Home,L,0,2,0.7,1.9,51,373,3-5-2,4-4-2
2021,283,19607,19481,28,Away,L,0,5,0.1,4.0,29,370,3-5-2,3-4-1-2
2021,264,19607,1128631,30,Away,L,1,2,1.1,2.4,46,373,3-5-2,4-1-4-1
2021,31,19607,9617,31,Home,L,0,3,0.3,1.7,45,382,3-5-2,4-2-3-1
2021,359,19607,19500,32,Away,L,0,1,0.5,1.1,52,382,3-4-3,3-4-3
2021,104,19607,19453,33,Home,W,1,0,0.7,2.0,32,382,3-4-1-2,3-4-1-2
2021,360,19607,18741,34,Away,L,0,4,0.5,2.2,34,382,3-4-1-2,4-2-3-1
2021,196,19607,19467,35,Home,L,0,2,0.7,2.0,50,382,3-5-2,4-3-3
2021,222,19607,5794,36,Away,W,1,0,1.2,1.4,38,382,3-4-3,4-2-3-1
2021,350,19607,18716,37,Away,L,0,1,0.9,1.6,49,382,3-4-3,5-3-2
2021,140,19607,19458,38,Home,W,1,0,0.5,1.1,43,382,3-4-3,4-4-1-1
2021,171,18732,19467,01,Away,L,0,1,0.9,1.1,69,405,4-4-2,4-4-2
2021,361,18732,18741,02,Home,L,2,5,2.0,2.1,51,405,4-4-2,4-3-3
2021,110,18732,19458,03,Away,W,1,0,0.6,0.5,47,405,4-4-2,4-4-2
2021,362,18732,18744,04,Home,W,2,0,1.2,0.2,62,405,4-4-2,4-2-3-1
2021,144,18732,9616,05,Away,D,3,3,1.9,1.8,47,405,4-4-2,4-2-3-1
2021,202,18732,5794,06,Home,W,2,0,0.7,0.4,54,405,4-4-2,4-3-3
2021,44,18732,18711,07,Away,W,4,3,0.7,1.9,44,405,4-4-2,4-2-3-1
2021,342,18732,18716,08,Home,W,2,0,0.7,0.3,61,405,4-4-2,5-3-2
2021,363,18732,19500,09,Away,D,1,1,1.0,1.5,54,405,4-4-2,4-3-3
